Lx  lambda  mu_y  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge  
24  -1.00  1.96  0.00  50  -98.000000  24.000000  0.000000  0.000000  0.000000  -0.000000  -1075406438188737269596160.000000  0.000000  0.000000  0.000000
24  -1.00  2.49  0.00  50  -124.500000  24.000000  0.000000  0.000000  0.000000  0.000000  -241811916661638201065078784.000000  0.000000  -0.000000  0.000000
24  -1.00  1.75  0.00  50  -89.254390  12.276872  5.918555  5.918549  -0.052366  0.052364  0.943680  11.837104  0.000008  -0.000000
24  -1.00  1.75  0.00  75  -89.254390  12.276872  5.918555  5.918549  -0.052366  0.052364  0.943680  11.837104  0.000008  -0.000000
24  -1.00  1.53  0.00  50  -81.753179  6.939394  8.730960  8.730960  -0.143837  0.143837  0.961822  17.461920  1.885066  0.000000
24  -1.00  1.53  0.00  75  -81.753181  6.939394  8.730960  8.730960  -0.143837  0.143837  0.961822  17.461920  1.885066  -0.000000
24  -1.00  0.82  0.00  50  -65.864021  -5.153226  15.381005  16.110541  -0.000000  0.000000  0.978328  31.491546  0.000000  -0.000000
24  -1.00  0.82  0.00  75  -65.864061  -5.153226  15.381005  16.110541  0.000000  -0.000000  0.978328  31.491546  0.000000  0.000000
24  -1.00  0.82  0.00  100  -65.864061  -5.153226  15.381005  16.110541  -0.000000  0.000000  0.978328  31.491546  -0.000000  -0.000000
24  -1.00  1.65  0.00  50  -85.710335  8.644201  7.857763  7.772373  0.000000  -0.000000  0.957579  15.630136  0.000000  0.000000
24  -1.00  1.65  0.00  75  -85.710335  8.644201  7.857763  7.772373  0.000000  -0.000000  0.957579  15.630136  0.000000  0.000000
24  -1.00  1.63  0.00  50  -84.970922  10.416043  6.879599  6.879599  0.069977  -0.069977  0.951548  13.759197  -1.938020  -0.000000
24  -1.00  1.63  0.00  75  -84.970922  10.416043  6.879599  6.879599  0.069977  -0.069977  0.951548  13.759197  -1.938020  -0.000000
24  -1.00  1.13  0.00  50  -71.325272  -0.485582  13.103338  12.781378  0.000000  -0.000000  0.974561  25.884717  0.000000  -0.000000
24  -1.00  1.13  0.00  75  -71.325291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  0.000000  0.000000
24  -1.00  1.13  0.00  100  -71.325291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  -0.000000  0.000000
24  -1.00  0.88  0.00  50  -66.757613  -4.080257  15.100079  15.100079  -0.970717  0.970717  0.977925  30.200157  1.378428  -0.000000
24  -1.00  0.88  0.00  75  -66.757646  -4.080256  15.100079  15.100079  -0.970717  0.970717  0.977925  30.200157  1.378428  -0.000000
24  -1.00  0.88  0.00  100  -66.757646  -4.080256  15.100079  15.100079  -0.970717  0.970717  0.977925  30.200157  1.378428  0.000000
24  -1.00  1.72  0.00  50  -88.201348  12.248713  5.905746  5.948103  0.000000  -0.000000  0.943558  11.853849  0.000000  -0.000000
24  -1.00  1.72  0.00  75  -88.201348  12.248713  5.905746  5.948103  0.000000  -0.000000  0.943558  11.853849  -0.000000  -0.000000
24  -1.00  1.76  0.00  50  -89.721348  12.248713  5.948103  5.905746  -0.000000  0.000000  0.943960  11.853849  -0.000000  0.000000
24  -1.00  1.76  0.00  75  -89.721348  12.248713  5.948103  5.905746  0.000000  0.000000  0.943960  11.853849  0.000000  -0.000000
24  -1.00  1.67  0.00  50  -86.410922  10.416043  6.879599  6.879599  0.069977  -0.069977  0.951548  13.759197  -1.938020  -0.000000
24  -1.00  1.67  0.00  75  -86.410922  10.416043  6.879599  6.879599  0.069977  -0.069977  0.951548  13.759197  -1.938020  -0.000000
