flipp_up  flipp_bot  mag  E_up  E_bot
2.9324614869875847e-10  6.937636083101944e-11  0.9999999999602815  -0.004920115790385838  -0.007699340527490617
0.045762273293678525  2.631917899363889e-10  0.9999999996660784  -0.0005550335134856656  -0.0029881146136862963
1.3981117901376275e-14  2.45348294520745e-14  0.9999999991780042  -0.06807837860729825  0.33085830581857933
2.0646307555468222e-10  0.1796583507320073  0.9999999991910257  0.19128769805630655  -0.07443857323504545
8.777085553062035e-10  2.7365477117742536e-10  0.999999999481799  0.03586526462923642  0.20394381954057975
0.13837213749841104  6.118248627385488e-10  0.9999999997132876  0.36686189359075816  0.04231734799008408
7.972542915777834e-14  7.741388476435848e-14  0.9999999997053903  -0.24361058513440834  0.32173710770354075
2.3419554597190163e-10  0.17121700782376642  0.9999999994979778  0.2606403061757022  -0.11742846154522056
1.183850848094768e-9  4.430082563407573e-10  0.9999999989828466  0.048106996205323736  0.23201487713098734
0.02863782133806696  5.720820447638009e-10  0.9999999974419451  0.44708281782122594  -0.3494435044914233
1.97152384973393e-13  1.6544983140123026e-13  0.9999999896045864  0.4130868085486048  -0.2474263026371789
1.9605273947017649e-10  0.03470687283323629  0.9999999749890196  0.020827350599781573  -0.13211273551852934
8.646572513825255e-10  4.232306904779377e-10  0.9999999498341454  0.27262551324517575  -0.3246089454819953
0.15491405049059526  3.135827491760738e-10  0.9999999377921478  0.3101776591609384  -0.379599972978795
9.957970992148228e-13  9.43540577676505e-13  0.9999999595003446  -0.3985979850937236  0.393743778943725
1.702495877449348e-10  0.25205336174861154  0.9999999872511993  -0.30569045310868986  -0.4483679048276611
4.183706003317805e-10  3.50403820013019e-10  0.9999999872593701  0.44692598423861785  -0.18320304600307563
0.10637961444382192  1.107587371327753e-10  0.9999999781782449  -0.2739172028779645  -0.2251630391276166
1.6843994012283617e-13  1.164732335665996e-13  0.9999999686823373  -0.3486299730878934  -0.19952256660127562
1.4480048320528201e-10  0.022815796537365294  0.999999947667003  0.17829292146617237  -0.1397063447644119
2.068750591738078e-10  3.0687863005783515e-10  0.9999998744059122  0.12360806251634322  -0.12201227525618226
0.01271711565366325  1.2618025572037556e-10  0.9999997740851196  0.28227000532343177  -0.07794129763888775
9.414522227566603e-14  1.1243075013068076e-13  0.9999997170686585  -0.18497167582387894  -0.03398483958228845
2.60107895302786e-10  0.3151598976119007  0.9999997441304453  0.026347523545162753  0.3022422387308345
3.2502441525160425e-10  4.1529330916453097e-10  0.9999998241299605  0.04914114136032471  0.12910403770271472
0.05471600669799468  2.0129875016322567e-10  0.9999999133721866  0.27024253862103403  0.4440490907656236
2.1165345421853717e-13  2.2288617073934737e-13  0.999999968257617  -0.29606173810941083  -0.06638543027184778
4.5192559743105583e-10  0.00954887764615802  0.9999999927403598  -0.3386970328465195  -0.4206438848546978
7.513394472344886e-10  7.074513296697394e-10  0.9999999946838976  0.16226545972336165  0.2798213699619715
0.10511857526450032  5.275290567818714e-10  0.9999999920858933  0.08367414953725447  -0.36998191958284093
1.375586324561472e-13  7.836784161987629e-14  0.9999999908488291  0.3563985462864713  -0.3150238362566527
5.140074925814716e-10  0.24455926355414984  0.9999999926006682  -0.3013044253035515  0.09902672150852679
1.654666599770364e-9  9.223750879833901e-10  0.9999999949400449  0.3735281501415404  -0.17833961724728484
0.1443864599152779  1.2211001172309173e-9  0.9999999963067614  -0.16690771813042732  0.10402208425308498
2.41076565072776e-13  2.0706639778169654e-13  0.9999999978606886  -0.03415054551450326  0.0793127082795557
1.3159389937031695e-9  0.010294064744606302  0.9999999989682635  0.30025119673734135  0.1883024634435437
1.0669287034094e-8  1.9053466387049447e-9  0.9999999994292117  0.019066327262322148  -0.10489533377704552
0.021693402213857557  8.767251340317818e-9  0.9999999995056752  -0.06903040093158051  -0.12127610539390232
1.5721368769588392e-12  1.148740203580075e-12  0.9999999993200017  -0.2724967446088791  -0.07908617487319812
3.3336836984628105e-9  0.03127838271006565  0.9999999989491766  -0.1196369514322831  0.08437421486674569
2.858399214861848e-8  4.752375493896021e-9  0.9999999976704292  0.1950918401159185  -0.1315797436620087
