flipp_up  flipp_bot  mag  E_up  E_bot
4.846975525732048e-12  2.86071275403653e-10  0.9999999999685099  0.1565551766972496  0.0377110137019271
0.1605513085018911  2.3835703200971152e-11  0.9999999996784122  0.0014810685398339444  0.06757448260662972
7.273550358518335e-15  1.3646628480528415e-15  0.9999999988393077  0.004975185663909783  -0.14997257840278228
8.591916675259506e-10  0.12613274334435734  0.9999999971187372  -0.07524730280558903  -0.26696717314930996
2.7180698218755074e-10  1.1289925326942186e-9  0.9999999926854758  -0.09106979919632843  0.2697851134921
0.08560363786764345  2.514248091856921e-10  0.9999999811942506  -0.2457644150663872  0.14987057367662515
6.41609154944859e-14  5.5258556122791726e-14  0.9999999501266772  -0.08126232226618696  0.09482344334395092
1.7345970471461182e-9  0.09508371853084263  0.9999998326757765  -0.11013275250695304  -0.3364129863993737
1.1160059215177265e-9  2.5920173552258412e-9  0.9999995902651253  0.35655519354806003  -0.27039354746396843
0.16699474992933447  9.869867206821885e-10  0.9999991453486929  0.2925280054501901  -0.351509003328135
3.8460555635146384e-13  4.815298442350864e-13  0.9999986881198702  0.34805877716424616  -0.31986489334745555
3.258374599813209e-9  0.08582069345605538  0.9999984597921784  0.039396521045691454  0.08206643951636568
4.494360349909194e-9  4.763617028704232e-9  0.9999985604854658  -0.004190663296240474  -0.13977363906758475
0.14588650580022922  3.665381252753982e-9  0.9999989214436535  -0.25971047592020446  -0.19595008262055733
9.011840477897794e-13  8.375259119130581e-13  0.9999993918555546  -0.09428708786512909  0.20859807506086814
8.371026052618636e-9  0.35271465053603257  0.9999997626720676  0.045922115499996724  0.07910177564625587
1.2825826063994452e-8  1.1540001970073441e-8  0.9999999227847793  -0.09456511718577117  0.2751829751656243
0.012641798402673177  9.01741855343601e-9  0.9999999496835692  0.46316729660970135  -0.44484122740480786
2.5396072678729092e-12  1.2297035290592555e-12  0.9999999379638236  -0.17108351862872556  0.02038218687403765
1.7090778427210132e-8  0.11576238601659677  0.9999999221914673  -0.20770323682262634  -0.15277673395754612
3.1852991394864785e-8  2.5433607476010323e-8  0.9999999177335541  0.13275765354720293  0.023995599019634304
0.057251190300307925  2.349078894814299e-8  0.9999999290959664  -0.03190364346061163  0.19051316672086788
6.859354475492367e-12  4.586088974401609e-12  0.9999999526059559  0.034441601695043636  0.033000732037488406
2.6309328596307902e-8  0.16642568998069324  0.9999999775156516  -0.07798003853859338  -0.08637195408907297
1.5143667791202915e-7  4.3473775233532774e-8  0.9999999924370988  0.35129368778872555  -0.17792748704325065
0.05146999740605112  1.2523001599721154e-7  0.9999999967858733  -0.14831793192800652  0.32229012794306994
2.7370547871338295e-12  1.078773262849925e-11  0.9999999976890641  0.0927660940311716  -0.3201579927459428
3.409500435868303e-8  0.012781758846061617  0.9999999978191503  0.03180277003773388  -0.01989606274825485
4.893949044871935e-7  6.047600103951496e-8  0.9999999978867142  0.15871133857113462  -0.13336752413794858
0.5081967705851965  3.704714285359012e-7  0.9999999980651261  -0.21871398862993877  0.31295326753616776
7.895492008279629e-12  4.02057818202662e-12  0.9999999981435652  -0.36639936412683527  -0.12077813022362138
3.285002143407698e-8  0.02698655808322437  0.9999999981501939  0.3916728910507609  -0.3435119483926468
1.1926268597186771e-6  6.690066461138216e-8  0.9999999980464912  -0.20738882254431776  -0.1708212419351585
0.06523304680625062  8.179755304288227e-7  0.9999999979404233  0.3790426401686677  0.32958366201726175
2.0700929230473363e-11  1.799003892236216e-11  0.9999999975633054  0.40106189353933075  -0.3171556782569158
2.4035566972464106e-8  0.10734782756098375  0.9999999924633851  -0.22334756499591069  -0.13668940380593034
2.10872126106969e-6  5.676191422932827e-8  0.9999999644489759  0.021274061726672677  0.30705933587387135
0.08610199064293302  1.2873672407174067e-6  0.9999999127440633  0.17229599665914597  0.4526144553539361
1.0249695523390075e-11  2.1933916831848432e-11  0.9999998575411262  -0.2933606478550426  -0.17162567155778902
1.3504365930964349e-8  0.047983909961269604  0.9999998206343228  0.02876129558198799  -0.11881366969561512
2.8137327482166347e-6  3.735162143129685e-8  0.9999998309309064  0.27735421627561585  -0.3612935130570786
0.04111960977204014  1.5262589647751723e-6  0.9999998821364195  -0.21442173172147244  -0.03677949083740673
2.6097625161124696e-12  1.5349555205529538e-12  0.9999999404051458  0.17272845531412745  -0.31089505337976664
7.643065121376025e-9  0.3035163310196154  0.9999999794165473  -0.3628987934443316  -0.25167802167096426
2.957787761875676e-6  2.058018446751162e-8  0.9999999902104466  -0.43455133490234443  0.2284612831380056
0.008340186631580152  1.4315256566266929e-6  0.9999999959375039  0.10068753057510735  -0.00162833800930531
7.020699058026601e-12  5.742489602822625e-12  0.9999999979404008  -0.12102982008820855  -0.18266051461008687
7.069138259571221e-9  0.08127281475390279  0.9999999935616002  -0.21233881607002186  0.19307808057339465
2.49862085255859e-6  1.4264704247072773e-8  0.9999999784136155  0.2577338931551319  0.2498321962144751
0.051812895927210424  1.0708190909120914e-6  0.9999999504303849  0.20948423826652082  0.1959220448913146
1.9209621070709006e-12  1.0744757692300508e-12  0.999999896365577  0.2440795717942921  -0.3464167451326297
1.689758439372425e-8  0.12226600844099507  0.9999998239994304  -0.37779099842442326  -0.24520977004113237
1.6585216340771992e-6  2.3780741982747924e-8  0.9999997507858509  0.44503181346328974  0.050335839387188566
0.2231816511661062  5.908622973344906e-7  0.9999995893827975  0.1777649953776614  0.028904850857476683
1.034581091868288e-11  1.4659044542740146e-11  0.9999993988847957  0.12831668057978698  -0.18963952459025168
2.9268385116833046e-8  0.3296979670189033  0.9999993076757703  0.2932452672950479  -0.11142980009797403
7.902822543423896e-7  4.632922382586017e-8  0.9999992737249286  0.21668454135011248  -0.06625823840213602
0.05549813434278177  2.0782965116460506e-7  0.9999993240886085  0.21378800316724694  -0.07455584261138286
4.417755735081282e-12  2.165357609055159e-12  0.9999994728578957  -0.24552707624659684  -0.10871751378372639
3.884069538625262e-8  0.10519525171265247  0.9999996592881601  0.14652821344805705  0.12215692543942377
2.2115305724876462e-7  6.815992185017585e-8  0.9999998033436022  0.03826112227163417  0.13762763391441465
0.014196834135390544  3.7984375357364373e-8  0.9999998842598485  0.2919481942290612  -0.06535539015126464
2.0627064393561527e-12  1.7633967327719383e-12  0.9999999228900488  0.29955786774885673  -0.25404339363594636
4.0548776775524635e-8  0.15273251723257067  0.9999999641293811  -0.08207774264605308  0.4284370482788801
0.0  0.0  0.999999995619624  0.0  0.0
