0.1, 1.2033151167156753e-6, 3.4004635407480777e-7, 8.459306525265831e-7, 9.241602542120475e-7, 1.1470008808300847e-6, 9.063097721195845e-7, 7.618337750092685e-7, 4.1870633199492246e-7, -4.3045582504008806e-7, -8.387708115287218e-7, -1.151927719100776e-6, -1.1914098796972361e-6, -1.2780255128630458e-6, -1.0772284426696643e-6, -9.783768992743802e-7, -1.0114539341632423e-6, -1.0823360043765717e-6, -1.092464621543776e-6, -1.1673307407922273e-6, -9.387083002021512e-7, -6.156569865578554e-7, -5.68148923130174e-7, 3.3525854759020035e-7, 6.015463988595648e-7, 6.331438391349309e-7, 7.102961976923616e-7, 6.670088679161523e-7, 4.907360615091783e-7, 5.101264785589699e-7, 4.880848727961684e-7, 6.703714283684548e-7, 3.805183305671811e-7, 1.4132593519344816e-6
0.11, -2.2728504162072838e-7, -6.319662776421708e-8, -1.6589956136625617e-7, -1.5959818072674992e-7, -9.152259444755728e-8, -6.93474097590574e-8, -5.486273474408776e-8, 8.327481826331251e-8, 1.042108196958047e-7, 8.755357611134329e-8, 5.140447489893063e-8, 5.675291075979416e-8, -4.4262854104193394e-8, -4.0622531560785546e-8, 7.350172137599031e-8, -4.372949308217855e-8, 9.794313510225194e-8, 1.0904922020937846e-7, 8.839156229178968e-8, 7.860808320936385e-8, 6.8013239207243e-8, 1.0080903928288976e-7, 5.625767002248594e-8, 8.991135602709477e-8, 9.23240989214591e-8, 3.331081444013506e-8, 5.395016011711107e-8, -4.479264298362651e-8, -1.4850924512366248e-7, 1.674636690429665e-8, -1.2868870269411303e-7, -2.8086481307365574e-8, -2.455289110914194e-8
0.12, -2.2948833389158096e-9, 4.3848835673543363e-10, -2.983715480242566e-8, -5.634118299679969e-8, -1.020718924382713e-7, -2.1677889616711354e-7, -5.0190481654111e-7, -5.502524892397886e-7, -8.22037798997588e-7, -8.95908380593724e-7, -7.394215054135067e-7, -4.792806414521955e-7, -2.6306311512458436e-7, 4.981910659562772e-7, 7.935060675201555e-7, 1.0074837404894232e-6, 1.1270842571464712e-6, 1.3056200049432753e-6, 1.2033498582031399e-6, 1.2246594992548765e-6, 1.3111766434814598e-6, 1.0221976690649726e-6, 8.363973589831097e-7, 6.435863347253878e-7, -3.1779170756029984e-7, -5.223592127734378e-7, -7.929044249510575e-7, -9.008304265312184e-7, -8.972248151106754e-7, -7.899688806989325e-7, -6.464832934538478e-7, -2.9726751238356997e-7, -1.1172585795415912e-6
0.13, -3.775874246603195e-8, -1.0917542980770634e-8, -1.5767298355839898e-8, 1.3555572608847655e-8, 1.9708698728582164e-8, 8.853734906333344e-8, 8.767396492137536e-8, 9.824604085828526e-8, 7.213754577017895e-8, -9.903757025586657e-8, -1.891368378581504e-8, -1.2696621742858127e-7, -1.556864976937078e-7, -1.060727611301715e-7, 3.6331093911101675e-8, -1.591432569059137e-7, 1.0617167028881269e-7, 7.794071277267278e-9, 1.344108779832709e-8, 1.0278771472860271e-7, 3.308865709206188e-8, 1.032524178934402e-7, 1.551985885361873e-7, 1.6885968207036584e-7, 1.6258006679814585e-7, 6.467194013648481e-8, 1.3897060718859322e-7, -9.44992096241215e-8, -5.0061916279098284e-8, -1.2732835413808985e-7, -1.5045311224648472e-7, -6.687874909427904e-8, -2.4498951312068584e-7
0.14, -1.520204327198904e-6, -4.244617058390965e-7, -9.756297841834183e-7, -1.006801059522111e-6, -1.079024379790905e-6, -9.146215582678252e-7, -6.458064671921449e-7, -4.275281374477302e-7, 5.235684570337185e-7, 7.493798799274032e-7, 1.0450851458676524e-6, 1.2432777013460239e-6, 1.2285029484249144e-6, 1.1736700500919461e-6, 1.079929974112659e-6, 1.0523870310752415e-6, 1.1132758423459954e-6, 1.1635574593826803e-6, 1.1367567551157087e-6, 9.499036094928748e-7, 6.857061071730008e-7, 4.806419933722772e-7, -3.07909845009835e-7, -5.726307814590825e-7, -7.312427392491827e-7, -8.277882166951578e-7, -7.93798924314526e-7, -7.466122561861077e-7, -4.961305650752479e-7, -5.441439299702644e-7, -4.561661826607555e-7, -2.383403663319683e-7, -9.030042293911578e-7
0.15, -4.7305688477550234e-8, -1.3253211861297132e-8, -2.9594065475979647e-8, -1.945036787187604e-8, -1.6527069157667995e-8, -5.587007467777738e-9, 2.8424338993637832e-9, 2.1250633031044686e-8, 3.1833496560995655e-8, 1.0232324626491263e-7, 1.1517793774284968e-7, 1.4929483871384264e-8, 1.6555682302854535e-7, 7.642222404902199e-8, 6.392698570500954e-8, 1.2005755584132416e-7, 1.1017456830186845e-7, -2.3438446072887587e-8, 7.381713595933093e-8, -4.835892003507425e-8, -6.992661560900615e-8, -4.703212352907826e-8, -4.5247854352226113e-8, -4.542768133886099e-8, -6.372810651411598e-8, -1.8612737684442493e-7, 2.0532851974230937e-8, -3.56845842319764e-8, -7.227721349201133e-8, -1.402821192542092e-8, 4.228481742529766e-8, -2.793853765004073e-8, -1.4035258022460084e-7
0.16, 1.277059651916268e-7, 3.724938496540986e-8, 8.262730677444097e-8, 8.306614524000722e-8, 1.0131785677103267e-7, 1.2483243999605875e-7, 1.1447601933056717e-7, -3.580658070045928e-8, 6.120594825409498e-8, -9.112302135072525e-8, -1.548071533186146e-7, -1.3423312322791148e-7, -1.1127644450326102e-7, -1.1413602224452646e-7, -8.333666690063524e-8, -6.592480056299976e-8, -7.707112753552181e-8, -4.852565893553873e-8, -1.943589028607917e-8, 6.752435721679717e-9, 2.7333986074573602e-8, 5.5890960470872386e-8, 2.1162391006246395e-8, 3.618513622072328e-8, 8.327761147342017e-9, 4.623034011164151e-9, 1.270051491752966e-8, 2.710607222011774e-8, 1.0829548702240288e-8, 1.9657760474967034e-8, 2.296454248984503e-9, -6.717812639500664e-9, -1.1485468298655377e-8
0.17, -1.9865193778834112e-7, -6.32818095702703e-8, -8.157227271432532e-8, 2.4057627279194804e-8, -1.0092199365097088e-7, -2.0522723243043828e-8, -6.498804955290538e-8, -1.4449460267185188e-7, -2.8123073486652217e-7, -5.47093618408212e-7, -5.376652620348032e-7, -7.018046492279773e-7, -6.517651472415231e-7, -4.6208177939544015e-7, -3.471443663638496e-7, 2.318468674822327e-7, 3.994035577270516e-7, 5.583344677706492e-7, 6.299202864323838e-7, 5.991179772291133e-7, 5.103741849699084e-7, 3.829196218996245e-7, 3.072174036833353e-7, 2.082847438966695e-7, 1.30752531246614e-7, -2.6331676561408557e-8, 4.689024224457938e-8, 5.009970355240867e-8, -6.653640688414342e-8, 4.845732470837305e-8, 8.765022641021858e-8, 3.5351651661574834e-8, 1.2280170597067652e-7
0.18, -1.6311092726484233e-7, -5.884759179952681e-8, -6.426411214288663e-8, -2.1381041659385147e-8, 2.7219150822155314e-8, 4.444095585975916e-8, 4.589771485097316e-8, 6.7555704919008974e-9, 2.371224827601992e-9, 6.73297494424574e-8, -6.534416674419674e-9, 9.899845915262162e-8, 1.2643114338795058e-7, 1.4468725928473702e-7, 1.527989914040795e-7, 1.7853174055781906e-7, 1.6552330517338731e-7, 4.425750183001398e-8, 2.0025060520900695e-7, 8.478934421241036e-8, 9.315749699423392e-8, 1.1501057578522378e-7, 1.1548406120276411e-8, 1.3649633756607216e-7, -8.682471064336283e-8, -2.322181780201049e-9, -2.0361177838212896e-7, -1.2348770950243448e-7, -2.0695269498105517e-7, -1.89749181589427e-7, -1.864465877798871e-7, -9.327778521805996e-8, -3.2633693097805505e-7
0.19, -8.497862968859238e-10, 1.198276405878218e-8, 2.017540895460357e-8, 1.710879637961682e-8, 3.087025807202437e-8, 2.6887148341092626e-8, 4.621881694033547e-8, 1.2605060051296135e-8, 1.0522125837297835e-8, 1.1627060814145551e-8, -1.626712337055025e-8, -5.275969683360415e-8, -7.404331403559894e-8, -1.003742268190777e-7, -6.492607368402403e-8, -4.7197970753920515e-8, -3.566438655511206e-8, -3.543730975330561e-8, -6.767791954631619e-8, -6.882457764811889e-8, -3.874522941371694e-8, -4.463234493101709e-8, 1.5524996455074103e-8, 1.652705882704275e-7, 6.014373848950427e-8, 1.793202935029825e-7, 3.684367344547468e-8, 7.970022303238622e-8, -6.261145202302032e-8, -1.1607052707862664e-8, -8.791908662209025e-8, 6.047646217144376e-9, 8.955099672913747e-8
0.2, -1.265297849273317e-7, -3.770003220715523e-8, -5.904382754939874e-8, -5.862953827984185e-8, -6.043717143411342e-8, -6.543942193681929e-8, -4.544461412736567e-8, 1.032500577258233e-7, -3.9311993382806776e-8, 1.388645103350683e-7, 1.4453071783826488e-7, 1.2201941823608564e-7, 1.441347354247391e-7, 1.4303486822742073e-7, 1.9245033294756908e-7, 1.5999874852790086e-7, 7.558639131266531e-8, 2.1615284545584146e-7, 1.6016881454472554e-7, 2.56028754752613e-7, 3.423058689278058e-7, 3.4449119756807534e-7, 5.31190690100658e-7, 4.3560487811289406e-7, 3.9808415913666906e-7, 3.1512713349890475e-7, 2.806393570309318e-7, -1.7622959469498767e-7, -3.571745247343827e-7, -5.897213523065048e-7, -6.928109468895549e-7, -4.366986526282979e-7, -1.62934660163927e-6
0.21, 2.435406208256552e-6, 6.874089180097798e-7, 7.525519256090796e-7, 1.018633122018553e-6, 1.2797042964196592e-7, 3.0383744298312365e-8, -8.611639595312859e-7, -4.61382198557736e-7, -7.928120286382345e-7, -7.063049273225985e-7, -5.55957608117108e-7, -3.668978426629721e-7, -2.1654362403200622e-7, -1.1799153015745745e-7, 1.4656810343183224e-7, -4.3212674105674864e-7, 2.951440467580113e-7, -4.162801279239403e-7, 2.7533889396247346e-7, -2.9281233282496544e-7, -9.372985182443117e-8, -9.292136349259295e-8, -4.839509942788922e-8, -5.527806096194965e-8, -3.643794627139485e-8, -3.3178813696466136e-8, -9.788683602574011e-8, 3.620361821443652e-8, -2.734480192279065e-8, -3.8557973924824296e-8, 1.082902534310648e-8, -4.89243839885134e-9, -4.952637994160014e-8
0.22, -4.1084844359939865e-8, -1.8863394957158164e-8, -1.0662588312282395e-8, -2.5039326001508044e-8, -2.3547368555032477e-8, -5.295923888315457e-8, 7.560956610808134e-8, -3.40284642685873e-8, 7.035435500846177e-8, 1.2000111260235258e-7, 9.07353611134809e-8, 1.233482134210817e-7, 1.4436899625769328e-7, 1.8007126184604871e-7, 1.598419783199745e-7, 2.789444236706018e-8, 1.6081237680376503e-7, 1.1026756174814523e-8, -1.3033803297757274e-7, 1.4084385546730971e-8, -8.362065467837354e-8, -1.1045826603384157e-7, -8.723389743892085e-8, -7.854732775314233e-8, -5.900781951950762e-8, -7.853921357714455e-8, -6.01805405509026e-8, -6.055536899696179e-8, -4.227650884924827e-8, -3.774709389503528e-8, -3.6794018498653713e-8, -2.9815286628487314e-8, -5.41663731090658e-8
0.23, 7.106534444245582e-8, 1.692160106481211e-8, 3.271089876744071e-8, 3.235453260863608e-8, 5.3940235056337826e-8, 7.612768293530081e-8, 8.067057927219068e-8, -2.6627413773905317e-8, 8.46079719063475e-8, -1.532663224113051e-8, -5.1033253234411546e-8, -5.022986088176751e-8, -9.579076776233819e-8, -1.1067561422883898e-7, -9.43250598184342e-8, -7.925044731571518e-8, -3.80207827443968e-8, -3.6699674355045175e-8, -2.6534643760012244e-8, -3.656711333732687e-8, 5.297456417974189e-9, -2.2756385276156976e-8, 1.3185371294799353e-8, 4.0208292639842824e-8, 4.049496765690108e-8, 5.88268545542725e-8, 7.433597537520598e-8, 5.274968656321377e-8, 5.3308611580593634e-8, 1.3689997746535454e-8, -7.358660736311862e-9, -1.3341539151223714e-8, -8.545901214462859e-8
0.24, 1.7028738269475596e-7, 4.749790599722914e-8, 1.0859483601244335e-7, 1.1014421136268382e-7, 1.3125758391296927e-7, 1.1650327674805894e-7, -2.193570292075009e-8, 7.826468922944585e-8, -5.623212190331017e-8, -6.18083603742825e-8, -1.4228554334749788e-8, -3.4362549583555335e-8, -1.7593397566573188e-7, -6.487764486751146e-8, -1.8691452385866114e-7, -2.0691608432210629e-7, -1.9307639165244694e-7, -1.6104343247835828e-7, -1.307047357013147e-7, 4.5987101404687536e-8, -4.876987724777848e-8, 1.049745826930959e-7, 1.162214269823103e-7, 9.221735858266911e-8, 7.892907666340321e-8, 5.8084914433820245e-8, 3.2420538642607966e-8, 2.470373033913731e-8, 1.6382286249783107e-8, 1.4064817144276986e-8, 9.74417102561631e-9, 2.8274302343866964e-9, 1.3595197745353005e-8
0.25, -1.9141852319881636e-7, -5.272066300188172e-8, -1.0327192245807026e-7, -9.512080606510764e-8, -9.753990365402032e-8, -8.854043359596275e-8, -6.840143879083271e-8, 5.759446791708811e-8, -3.348844301864773e-8, 1.1958753975971348e-7, 1.2256492731843593e-7, 1.266644174546805e-7, 1.2630715945372017e-7, 1.6303274558149283e-7, 1.9527172862021658e-7, 2.635610664714072e-7, 3.195623576313089e-7, 4.0492713843098826e-7, 5.447450615592153e-7, 7.114619165471403e-7, 9.146670018056469e-7, 1.124470202451544e-6, 1.1863800746803044e-6, 1.1268658316465618e-6, 4.2117049969814246e-7, 6.300131109582274e-7, -8.23151756812468e-7, -5.157964543256455e-7, -1.2532332150927417e-6, -1.1911717500145969e-6, -1.2857269990895759e-6, -5.960653347569789e-7, -2.1269331328399588e-6
0.26, -1.2537223981201606e-7, -2.9081861141477816e-8, -5.1688712476849474e-8, -6.405221042449227e-8, -8.992025557486016e-8, -1.0933788341382922e-7, -1.2231483315083835e-7, -9.27217527202373e-8, -5.0771265247551156e-8, 2.642069552027948e-8, 3.223358152615319e-8, 8.307656534922714e-8, 6.758429205167005e-8, 6.859336942888206e-8, 5.019189103228072e-8, 4.208216508594376e-8, 4.4328854365005554e-8, 1.9201889800424254e-8, 4.082239668523613e-8, 4.597972835806985e-9, -6.859934342795526e-9, -3.6304567685441214e-9, 2.4811884435926856e-8, 5.762823523935978e-8, -1.1634901542212361e-8, 5.826229937389016e-8, 8.190734812618672e-9, 1.0400132927079753e-7, -1.617630374095569e-8, 2.3819928751667163e-8, 1.4602079989600725e-8, 2.071709115369913e-8, 1.7873184376959728e-8
0.27, 0.03065110472924376, 0.008446203843802957, 0.0180212645765237, 0.01838867910663622, 0.021607708080033816, 0.024106356818410002, 0.026767504197507896, 0.0292910026955486, 0.03169434884565844, 0.03391931399759171, 0.03593140385773383, 0.03769524763344853, 0.039181083930786204, 0.040363649029210996, 0.04122294838962412, 0.04174444906937386, 0.04191934495344539, 0.04174467761985401, 0.04122338887431099, 0.04036429145831495, 0.039181907841839156, 0.03769623666319599, 0.03593252600044408, 0.03392053680606355, 0.03169563806360254, 0.029292331865262783, 0.026768821247067753, 0.024107657110601366, 0.021608752897051386, 0.018389733108932826, 0.01802226780606364, 0.008446688671153668, 0.030652930244157883
0.28, 0.030651428687459237, 0.008446294581168412, 0.018021438396120026, 0.018388922840207433, 0.021607867238964906, 0.02410664944667007, 0.026767801689333487, 0.029291308113746917, 0.03169464378613571, 0.03391959809249856, 0.03593166658723179, 0.037695489556866524, 0.03918129175216539, 0.040363815390643945, 0.041223073039233074, 0.04174452442684143, 0.04191936966695593, 0.04174464746766307, 0.041223314950410886, 0.040364170412579684, 0.03918174150098727, 0.03769603213416792, 0.03593228658565409, 0.0339202741585834, 0.03169536312876223, 0.029292048427559586, 0.026768534108984665, 0.024107380335236794, 0.021608482491245695, 0.01838949221670333, 0.018022005859355483, 0.008446579781469066, 0.03065246323636428
0.29, 2.3960471812189965e-7, 5.7349807125461894e-8, 1.6914160033687509e-7, 2.0431519659469544e-7, 2.556206987747167e-7, 2.986153236905764e-7, 3.1514897258499985e-7, 3.3621655920468285e-7, 3.2676780686857754e-7, 3.303324606074298e-7, 3.6821637899864257e-7, 4.512353830588012e-7, 4.431552665939975e-7, 4.30537699158684e-7, 3.8869415064368695e-7, 4.849287321695428e-7, 4.018375734382573e-7, 4.1223238300691634e-7, 3.79394823613044e-7, 3.483542412863194e-7, 4.4033588730840734e-7, 4.1166930714320316e-7, 4.33858407478116e-7, 4.208735272515085e-7, 4.400034637197514e-7, 3.3560255668918515e-7, 3.472364106804626e-7, 3.346515051183552e-7, 3.4639194962382547e-7, 3.010168850292594e-7, 2.871776826340877e-7, 1.3227053813347212e-7, 4.839312071069912e-7
0.3, 0.03065213560732294, 0.008446491009223955, 0.018021831440884595, 0.0183893485763707, 0.02160832004604457, 0.024107269831011635, 0.026768419002099725, 0.02929194172513508, 0.031695271771175954, 0.033920200133682965, 0.0359322321347996, 0.037696002124115, 0.03918173207551852, 0.040364181527689974, 0.041223349292584706, 0.04174470643702, 0.0419194475953614, 0.04174462383251296, 0.04122318601015596, 0.04036394349110804, 0.03918142760012505, 0.03769563652155761, 0.03593182096133213, 0.03391975356769328, 0.031694801668873285, 0.029291460907247324, 0.026767935748229776, 0.024106792518576003, 0.021607963350253112, 0.018389024225973716, 0.018021291639347514, 0.008444908918394445, 0.030652959810126168
0.31, 0.10761360324891689, 0.02952531480744197, 0.059321729974400106, 0.057259044504526985, 0.06302004942545328, 0.0652943115439653, 0.06683511747699682, 0.06696796751013415, 0.06599500999797148, 0.06408966290076826, 0.0615332106094396, 0.05863212175387594, 0.05570618116881365, 0.05306010176707296, 0.0509600492050421, 0.04961259074609864, 0.049148516522149854, 0.04961259166504306, 0.05096005136107054, 0.05306010442344489, 0.055706185210368575, 0.05863212810308635, 0.06153322028304602, 0.06408967733996787, 0.06599503134087999, 0.06696799848819501, 0.06683516338430238, 0.06529436950493336, 0.0630201541206591, 0.05725930112448013, 0.059321775706675295, 0.029524911669087273, 0.10761273810121535
0.32, 0.1076127338590076, 0.029524910074581107, 0.059321783922154064, 0.057259313310017684, 0.06302017289212539, 0.0652943917002127, 0.06683518795984378, 0.06696802302329924, 0.06599505391749876, 0.06408969659289428, 0.06153323382392878, 0.05863213650646097, 0.05570618710460851, 0.05306010130682756, 0.05096004244204874, 0.04961258008739891, 0.04914850419769515, 0.04961258008392558, 0.05096004285206304, 0.05306010216649981, 0.05570619105856675, 0.05863214357691493, 0.06153324537390152, 0.06408971287514811, 0.06599507547092168, 0.06696804916242383, 0.066835218288933, 0.06529442550249787, 0.06302020969260402, 0.05725935037082852, 0.05932180356444072, 0.02952498512845203, 0.10761281045926896
0.33, 0.10761278122983975, 0.029524911987036856, 0.05932178220030382, 0.05725934780793285, 0.0630201786197496, 0.06529440480732972, 0.06683519961635374, 0.06696803342824971, 0.06599506296320916, 0.06408970441814404, 0.06153324160198781, 0.05863214388138413, 0.05570619591107184, 0.05306011055401055, 0.050960053472173056, 0.04961259153286521, 0.04914851541013865, 0.049612589603470314, 0.050960050166245136, 0.05306010562786734, 0.05570618983043346, 0.05863213662447289, 0.06153323374025495, 0.0640896963698743, 0.06599505530155113, 0.06696802635341312, 0.06683519466839166, 0.06529440255324839, 0.06302018765018476, 0.0572593328174576, 0.059321809315488166, 0.029524928699066477, 0.107612801168809
0.34, 0.1076128146269622, 0.029524932148591088, 0.05932181304451625, 0.057259334806196105, 0.06302018833071212, 0.06529440245396051, 0.06683519338701475, 0.06696802496733444, 0.06599505382594156, 0.06408969588921015, 0.06153323421815407, 0.058632138398025294, 0.055706192490080436, 0.0530601092693288, 0.05096005407874685, 0.04961259360031656, 0.04914851831021988, 0.04961259314561289, 0.050960053261402766, 0.053060108309982174, 0.05570619137002128, 0.05863213715574227, 0.06153322957966166, 0.06408968530079984, 0.06599498941372534, 0.06696821147517411, 0.06683514409705274, 0.06529437347909081, 0.06301996892386495, 0.05725902318049514, 0.059321452939671976, 0.029523892643636807, 0.1076147319911191
