0.1, -4.71840178650762e-7, -1.3889735545058457e-7, -5.815911141016095e-7, -7.056195000521015e-7, -8.050467979470177e-7, -1.180027589864352e-6, -1.111697533751066e-6, -9.279918835591872e-7, -7.433189235239723e-7, -5.332024508586386e-7, 3.191380555378487e-7, 6.200107721121562e-7, 7.428330631720215e-7, 9.895451373309605e-7, 9.358897283262557e-7, 7.65582149286903e-7, 6.97741767696769e-7, 3.899942545015911e-7, 3.7449317313864583e-7, 3.057926322713733e-7, 1.7759907749992365e-7, 2.096976934873318e-7, 3.053794419005662e-7, 1.371813328487903e-7, 5.07780786584977e-7, 3.5675210874330787e-7, 3.5782269414141865e-7, 5.285341270200306e-7, 2.5982795298640227e-7, 2.5146428339617444e-7, 4.026832911008249e-7, -4.1307353954023185e-7, 3.0763813185785693e-7, -4.810245440300953e-7, 2.194576302350093e-7, -4.804499865729284e-7, -1.0033382524810008e-7, -1.3000416648756286e-7, 1.4057690622681918e-8, 1.3582743646489703e-7, 1.3097970991138297e-7, 4.029987240028454e-7, 3.9303276938573717e-7, 4.686603186643268e-7, 9.093141204452593e-7, 7.261443052408723e-7, 7.739426947095396e-7, 5.7834993533179e-7, 3.8307136002169173e-7, -3.9929153211604174e-7, -6.040089688408301e-7, -8.316712083455968e-7, -8.992407220520526e-7, -8.579965488642038e-7, -6.859186955088248e-7, -5.424087130001531e-7, -5.173411659620264e-7, -1.6649919742928176e-7, -3.4898304618335985e-7, -1.2768072621405224e-7, -1.0036971415106066e-7, -2.9537038814808625e-8, -4.800738412358285e-8, -1.41771535622226e-8, -6.842746391733101e-8
0.2, 1.0532516198091812e-7, 3.097010414787604e-8, 5.227287613873699e-8, 3.958393479663869e-8, 1.3779793750501312e-8, -3.323617547845714e-9, -1.8065028695168905e-8, -1.8658950606820213e-8, -3.2480089895425834e-8, -2.3457115749803137e-8, -3.322974800878953e-8, -2.3563045681296302e-8, -2.134388682462074e-8, -2.4991310132449485e-8, -2.4508514273602344e-8, -8.179428911958553e-9, -1.2902137636050526e-8, -2.9440425097781997e-8, -2.5600274733417194e-8, -3.033521056572397e-8, -2.4484026861504304e-8, -2.770999413259645e-8, -1.4971717754441727e-8, -1.8090970999029565e-8, -7.235193499877113e-9, 1.7242162864139488e-8, 2.6904029004626295e-8, 2.4880897897539e-8, 6.054491807905293e-8, 6.81024866500124e-8, 6.900151044986202e-8, 6.415432313167102e-8, 9.867171252286866e-8, 1.1936104038490214e-7, 1.0523614457635944e-7, -2.4945641441398436e-8, 6.351417436434303e-8, -7.756551489990215e-8, -1.0818376650068018e-7, -1.0821138646255335e-7, -9.860062899491595e-8, -8.371365461945501e-8, -4.2611307704554235e-8, -3.454656338774953e-9, 1.0780243142605173e-8, 3.549152866044736e-8, 2.998155113065337e-8, 8.285474528690884e-9, 3.957888278227628e-8, 8.295157172266698e-9, 1.4673965653688725e-8, 3.205431503561229e-8, -1.2277662941873047e-8, -1.2212474165274045e-7, 4.539764802968804e-8, -1.7273142077778303e-7, -1.1336105182335743e-7, -8.258618588996569e-8, 2.5430975991724836e-8, -1.638749552723695e-8, 4.313075069317662e-8, 8.757818331650569e-8, 7.426196679816144e-8, 9.268213863045105e-9, 9.663001027115925e-8
0.3, 0.06882616052939511, 0.018917152673511406, 0.038987426872474695, 0.0385313502843152, 0.043614633515997675, 0.046650748053286284, 0.049459119893380615, 0.05147567137159886, 0.05279781246522838, 0.053410285202175, 0.053369302208660215, 0.05275283437169291, 0.051665329840157107, 0.05022853613354428, 0.04857457058303592, 0.046838009879730386, 0.04514821787080492, 0.043622175433398136, 0.042358236969313345, 0.04143115456151822, 0.040888643737216596, 0.040749648539489064, 0.041004401472388846, 0.04161621047752384, 0.04252485915612417, 0.04365137218636214, 0.04490384410638393, 0.0461839471686178, 0.04739371648663447, 0.048442196302473, 0.049251525753036686, 0.0497621118322117, 0.04993655574796857, 0.04976211251759712, 0.04925152764046845, 0.04844219921748125, 0.04739372170639755, 0.046183954731466886, 0.04490385470021832, 0.043651386125550806, 0.0425248761670341, 0.04161623166419218, 0.041004425622744145, 0.04074967520676617, 0.040888672483844896, 0.041431187644141554, 0.042358273338639035, 0.043622214198425296, 0.04514825813362727, 0.04683805039983385, 0.048574610572393706, 0.05022857440187721, 0.051665366445372125, 0.05275286926369933, 0.05336933516120477, 0.053410317220027606, 0.052797844392545264, 0.05147570419457656, 0.049459154589174076, 0.0466507866444221, 0.0436146942366227, 0.03853132756319641, 0.038987443780715725, 0.018917500585197866, 0.0688260722780843
0.4, 0.22689591617305702, 0.06193792793548851, 0.11251337652103874, 0.09979589078338015, 0.09987988104525175, 0.09443077766168767, 0.08928807649248574, 0.0847064291068784, 0.0817890050260848, 0.08089377635245629, 0.08189814626371825, 0.08424338614434099, 0.08712594668137831, 0.08971650074586998, 0.09136332366466372, 0.09173327019516012, 0.09086218506699503, 0.08911002974890858, 0.08703892740715126, 0.08524975919108685, 0.08422096584709846, 0.08419008480815215, 0.08510567022139431, 0.0866580535619522, 0.08837691419301809, 0.08976706909407221, 0.09044512545054958, 0.09024082750894566, 0.08923734390935939, 0.08774145574725316, 0.08619334719992426, 0.08504149935755037, 0.08461701455033405, 0.0850415009586229, 0.08619335242964378, 0.08774145697294354, 0.08923734291359134, 0.09024082324206933, 0.09044511862780641, 0.08976707227974022, 0.08837691725059488, 0.08665806318614387, 0.08510568645475472, 0.08419010399213911, 0.08422098913464623, 0.08524978850217552, 0.08703895721259738, 0.08911006355607001, 0.09086222041853338, 0.09173330859597652, 0.09136336364411449, 0.08971654124707837, 0.08712598747976028, 0.08424342630136195, 0.08189818596800033, 0.08089381638139193, 0.08178904795555414, 0.08470647749777319, 0.08928813296370489, 0.09443084369959938, 0.09987995721290598, 0.09979597252712247, 0.11251347219135846, 0.061937984891859116, 0.22689612203757875
0.5, 0.37906393883356254, 0.10372268144875338, 0.16218500739536235, 0.133476808245367, 0.12671060693937794, 0.12222489945377665, 0.12418069002474891, 0.12932157501498281, 0.13415920023117195, 0.1361381933779915, 0.13474747576762636, 0.13141695062518666, 0.12840303308630174, 0.12742140397961732, 0.1287691997153505, 0.13135060961125064, 0.13348040152000265, 0.1339289464388292, 0.13259337955688888, 0.1304489141257099, 0.12887397069586548, 0.1287937816058607, 0.13015780781453665, 0.13203558203249735, 0.13323460677720914, 0.13304161785295845, 0.13163645005361854, 0.12994426316750252, 0.1290380853722335, 0.12947016480588597, 0.13094179455672567, 0.13250565429938865, 0.13316659464854047, 0.13250564566124204, 0.13094178257626593, 0.129470155145056, 0.1290380761368624, 0.12994425038883456, 0.1316364443892006, 0.133041604379367, 0.1332345849346818, 0.13203554950411034, 0.13015777325054909, 0.12879374468117688, 0.12887393428562438, 0.13044887337548722, 0.13259333284311295, 0.13392889256970836, 0.13348033648312277, 0.1313505410153677, 0.12876912464990026, 0.12742132855874572, 0.12840295796074996, 0.1314168684989107, 0.13474741063782725, 0.1361380972228241, 0.13415918262430737, 0.12932158533765065, 0.1241808411864011, 0.12222471242128383, 0.12671027025017567, 0.13347606552625868, 0.16218453101608793, 0.10372121533306457, 0.3790661144963816
0.6, 0.500863236089615, 0.14022790056155782, 0.19147118142173744, 0.16376241721393658, 0.16657588866261927, 0.17516269030683115, 0.1811699959495968, 0.1801676586085667, 0.17499074829143907, 0.17164300720236442, 0.1729688026014995, 0.17674830901882346, 0.17879355355086163, 0.17734678419364902, 0.1744052475224635, 0.17318147139939688, 0.1747213423784843, 0.17711915415934898, 0.17779571399488825, 0.17621241705878002, 0.17423127721549883, 0.17397439958570382, 0.1755913361690514, 0.17724411333591664, 0.17716919530650305, 0.17553615868104155, 0.1741691880643765, 0.1745315056946915, 0.17617621682532916, 0.17728701121367885, 0.17666728763609876, 0.17501838740426234, 0.1741530711329969, 0.1750183859959754, 0.17666728377008345, 0.17728700696915223, 0.1761762155164336, 0.1745314981355946, 0.1741691817550083, 0.1755361521495689, 0.1771691860852645, 0.1772441060778938, 0.17559132714264986, 0.17397439013651325, 0.17423126696453967, 0.1762124046809234, 0.17779570250960625, 0.17711914227334116, 0.17472133087405942, 0.17318145904735244, 0.17440523450963455, 0.17734677147388203, 0.17879354229655747, 0.17674829793095806, 0.17296879028040446, 0.17164299410676126, 0.17499073538252674, 0.18016764817131511, 0.1811699905093417, 0.17516268653375217, 0.16657588513473862, 0.16376241347054338, 0.19147118095416393, 0.14022788933985486, 0.5008632320710648
0.7, 0.5959907049717037, 0.1753189532342708, 0.21848062115712807, 0.21020880318417756, 0.22304199577264402, 0.22751302777475707, 0.22086928788386267, 0.2161636173684624, 0.2192790855885615, 0.22383937071275176, 0.22297366584363293, 0.2190969998167297, 0.21851728655882402, 0.22154304681203232, 0.22306518115014892, 0.22099842562601935, 0.2189742447975821, 0.2201019236242675, 0.22229818520062122, 0.22204904444260404, 0.2199689316546841, 0.21947204124739614, 0.22122408907886365, 0.22230692116859788, 0.22104477980677736, 0.21957281816763388, 0.22025321004869264, 0.22191030399463155, 0.22184732037772165, 0.2202135704733506, 0.21968655480366683, 0.2211053318235771, 0.2221424201681582, 0.22110534963974607, 0.21968659152631387, 0.22021360345592997, 0.2218473980110346, 0.2219103535492712, 0.2202532513845473, 0.219572848481066, 0.22104483045045303, 0.2223069825007944, 0.22122412425075966, 0.21947210412138585, 0.21996900030035327, 0.22204912049380907, 0.2222982405376962, 0.2201019504557534, 0.21897426903696476, 0.22099849843484143, 0.22306521742528979, 0.22154303192534036, 0.21851722928592848, 0.21909697585554316, 0.2229737093259329, 0.22383934278908874, 0.21927892225332862, 0.2161634195117622, 0.22086913673915345, 0.22751283608946227, 0.22304142496268034, 0.2102079214181372, 0.21848081065311276, 0.1753187168314318, 0.5959902941971396
0.8, 0.648037034229695, 0.1999483072032832, 0.24105433717081606, 0.24837523254919736, 0.2581425110899903, 0.2527458949285658, 0.2460546451684143, 0.2500381889623552, 0.2547108126440455, 0.25181000911257684, 0.2482914431727441, 0.2506214003714938, 0.2534548648781545, 0.25151733449574754, 0.24916863826452063, 0.2508582721639609, 0.2528791181910595, 0.2513760573652899, 0.2496047713823815, 0.25098158048700603, 0.2525731148433723, 0.2512935644218664, 0.24984331275544325, 0.2510571638691748, 0.2524032066757722, 0.2512375296344615, 0.24997303998781842, 0.2511103349598015, 0.25231590966229706, 0.2511935166254549, 0.250030866440187, 0.2511532822837481, 0.25228889206942984, 0.25115328377377966, 0.25003086977528055, 0.25119352153052804, 0.2523159177690567, 0.2511103461965596, 0.24997305257838237, 0.2512375437262786, 0.25240322324643427, 0.25105718016191836, 0.2498433317572956, 0.251293582410281, 0.2525731365221031, 0.25098160157006427, 0.2496047927777087, 0.2513760783740273, 0.25287914081136725, 0.2508582944048064, 0.2491686581127168, 0.25151735675046716, 0.25345488845902675, 0.2506214234486124, 0.2482914679986651, 0.2518100319792195, 0.2547108419225481, 0.2500382169695186, 0.2460546789916617, 0.25274593536376405, 0.2581425879699084, 0.24837532401836682, 0.24105417863136994, 0.199948393135852, 0.6480369323104537
0.9, 0.69300055283358, 0.22660160618203498, 0.26862599998763104, 0.28721879106815595, 0.2867415210846702, 0.2769384921622083, 0.2791701553639754, 0.2853129667745863, 0.28179394631279375, 0.2785121758561016, 0.28233383743046453, 0.2836007975491341, 0.28010062366283994, 0.2803194127547624, 0.28318190419656436, 0.2819644449862966, 0.279943190051344, 0.281760275018415, 0.2828826267238595, 0.2808389149248732, 0.28059255204125844, 0.2825567944933821, 0.2820425118707051, 0.28041285137515715, 0.281519276878731, 0.2826364287675366, 0.2811545732291334, 0.28065700229749263, 0.2822809340350942, 0.28213359719409287, 0.2806033705903509, 0.28134766512122766, 0.28257146124377064, 0.28134754991505656, 0.28060342223945006, 0.282133682551512, 0.2822808331763862, 0.28065695693820725, 0.2811546886472711, 0.28263641070775786, 0.281519159026006, 0.28041291579205313, 0.2820425912873274, 0.28255668879387585, 0.28059250056133866, 0.2808390691755382, 0.2828826054838569, 0.2817598342669163, 0.27994316806388514, 0.2819643224051155, 0.28318216978558775, 0.2803194246966404, 0.280099327151398, 0.2836018468580887, 0.28233265821687814, 0.27851926486979917, 0.2817920139937037, 0.2853158871966244, 0.27918616447296124, 0.2769718563692318, 0.28675794158909623, 0.2872242689058113, 0.26864408183640104, 0.22659309888966103, 0.6928858677392257
1., 0.7666092719166373, 0.28798355507823903, 0.33571740093266383, 0.35301537620218565, 0.33631945381871925, 0.3423147288842001, 0.3461429577363046, 0.33913434832313627, 0.34298686950979734, 0.34447794357685446, 0.34017856852296774, 0.34321760163635684, 0.3436757722180848, 0.3407482195664203, 0.34331865881530155, 0.34320296821146945, 0.3411143556124774, 0.34336807829883376, 0.3428867166181756, 0.34137639831308564, 0.34339373225394165, 0.3426542666958671, 0.3415796901863485, 0.34340740775673817, 0.34246968144707485, 0.3417482738134211, 0.3434146359217952, 0.3423128186967354, 0.341896654564645, 0.34341813152251166, 0.34217094829093, 0.3420348472533613, 0.34341917533983735, 0.34203485322572375, 0.3421709459198161, 0.3434181339528134, 0.3418966583357173, 0.34231282128424045, 0.3434146369622745, 0.34174827740767494, 0.3424696885306651, 0.3434074127762876, 0.3415796960178347, 0.34265427086892675, 0.3433937358573958, 0.3413764017454744, 0.3428867198256965, 0.3433680781813808, 0.3411143562299402, 0.3432029669752451, 0.3433186562506789, 0.34074821696576113, 0.3436757701784385, 0.34321759817185743, 0.3401785630205121, 0.3444779395365043, 0.3429868622748591, 0.33913433764305306, 0.34614295182761445, 0.34231471780745265, 0.33631944683716075, 0.35301539521021663, 0.3357173939328487, 0.2879835486745654, 0.7666092740879695
