  Lx lambda     mu_y theta bondD   Energy_GS    winding         eA         eB         MA         MB         U4      Oflip     Oflipp     charge
   4  -1.00     0.30  0.00    15 -10.506927  -1.949625   3.261288   3.261288  -2.503228   2.503228   0.897791   6.522576   0.000000   0.000000
   4  -1.00     0.32  0.00    15 -10.506927  -1.949625   3.261288   3.261288   2.503228  -2.503228   0.897791   6.522576  -0.000000  -0.000000
   4  -1.00     0.34  0.00    15 -10.516310  -1.094287   3.690557   1.978204   0.000000  -0.000000   0.909679   5.668761  -0.000000  -0.000000
   4  -1.00     0.36  0.00    15 -10.556310  -1.094287   3.690557   1.978204   0.000000  -0.000000   0.909679   5.668761  -0.000000   0.000000
   4  -1.00     0.38  0.00    15 -10.596310  -1.094287   1.978204   3.690557  -0.000000   0.000000   0.831497   5.668761   0.000000   0.000000
   4  -1.00     0.40  0.00    15 -10.636310  -1.094287   1.978204   3.690557   0.000000   0.000000   0.831497   5.668761   0.000000  -0.000000
   4  -1.00     0.42  0.00    15 -10.676310  -1.094287   3.690557   1.978204   0.000000  -0.000000   0.909679   5.668761  -0.000000  -0.000000
   4  -1.00     0.44  0.00    15 -10.716310  -1.094287   3.690557   1.978204  -0.000000   0.000000   0.909679   5.668761   0.000000   0.000000
   4  -1.00     0.46  0.00    15 -10.756310  -1.094287   3.690557   1.978204  -0.000000   0.000000   0.909679   5.668761   0.000000   0.000000
   4  -1.00     0.48  0.00    15 -10.796310  -1.094287   3.690557   1.978204   0.000000  -0.000000   0.909679   5.668761  -0.000000   0.000000
   4  -1.00     0.50  0.00    15 -10.836310  -1.094287   3.690557   1.978204  -0.000000   0.000000   0.909679   5.668761   0.000000  -0.000000
   4  -1.00     0.52  0.00    15 -10.876310  -1.094287   1.978204   3.690557   0.000000   0.000000   0.831497   5.668761   0.000000   0.000000
   4  -1.00     0.54  0.00    15 -10.916310  -1.094287   3.690557   1.978204   0.000000  -0.000000   0.909679   5.668761  -0.000000  -0.000000
   4  -1.00     0.56  0.00    15 -10.956310  -1.094287   3.690557   1.978204  -0.000000   0.000000   0.909679   5.668761   0.000000   0.000000
   4  -1.00     0.58  0.00    15 -10.996310  -1.094287   1.978204   3.690557   0.000000   0.000000   0.831497   5.668761  -0.000000  -0.000000
   4  -1.00     0.60  0.00    15 -11.036310  -1.094287   3.690557   1.978204   0.000000   0.000000   0.909679   5.668761   0.000000  -0.000000
