flipp_up  flipp_bot  mag  E_up  E_bot
0.7036123820401984  0.8767470601769262  0.11772566566917786  0.21463843229737603  -0.21463843229751772
6.392385386691408e-11  0.5965403549632519  0.03227513598068471  -0.25958382672752983  0.2595838267286418
1.13859436908589e-12  2.4199662617577953e-13  0.06409255275218534  0.20368411509684292  -0.20368411509652257
0.1027703868520185  2.663707274997978e-11  0.061235108592018334  -0.16267536690585102  0.1626753669040297
0.8418841884591548  0.6887529630287875  0.06662571975268189  0.11414609087182141  -0.11414609087100654
1.3790071882297982e-13  0.6594348208769292  0.06821390158454826  -0.06548635340524046  0.06548635340517302
2.8556708868020456e-12  2.85405245699914e-12  0.06901484067622152  0.016849650844458778  -0.016849650844474755
0.18549341874745393  5.26283909725314e-11  0.06842989374277358  0.030043094670881235  -0.030043094672797293
0.690328034539123  0.867572601886369  0.06687935868307031  -0.07393858648057873  0.07393858648219005
1.1323286640822195e-13  0.6086776827536794  0.06463438248459213  0.11361942595093004  -0.11361942595146353
5.593008249359099e-12  5.5933136301569196e-12  0.06204691083113861  -0.1480443869118591  0.14804438691202143
0.08098455463051957  1.1774188349604819e-11  0.059453243135584755  0.1763477433234271  -0.17634774332349892
0.8693458896008875  0.6827927215041276  0.05715526999132353  -0.1978623387175679  0.19786233871766837
6.888695802272363e-13  0.6757522527355653  0.05539083994625285  0.2121285993195128  -0.21212859931951858
1.3169029616964378e-13  1.3125995663975019e-13  0.05431541801765849  -0.21890110732607398  0.21890110732607393
0.19391058020536736  1.2099394034180842e-12  0.05399199143984215  0.21815078527540596  -0.21815078527540568
0.6773449622323358  0.8719570234382076  0.05439209481478424  -0.2100638954720459  0.210063895472046
6.744976325478373e-13  0.5992002982367809  0.05540541535815452  0.19503729943949244  -0.19503729943949302
3.3402173317868526e-13  3.3646708502278644e-13  0.05685784126508853  -0.1736692073286206  0.1736692073286208
0.07806214484439127  2.594630622687093e-12  0.05853530726244313  0.14674446297432844  -0.146744462974329
0.8721039659856716  0.67567995007531  0.06021067777020289  -0.11521367872655956  0.11521367872655901
5.940733004119306e-14  0.6763117842079748  0.061670737166162906  0.08016591873837088  -0.08016591873837096
1.217435362060301e-12  1.2170134785307777e-12  0.06274033904079582  -0.04279534588272153  0.042795345882721665
0.1955761702152138  8.092177863623983e-12  0.0633011840960038  0.004362926675194017  -0.004362926675193821
0.6775641741843599  0.8704361846001998  0.06330337477182799  0.03384513591353631  -0.03384513591353586
1.8368681162941586e-13  0.5977339250701638  0.06276867342543635  -0.07056017086297353  0.0705601708629708
3.2359892714579123e-12  3.214376394118206e-12  0.06178535431134779  0.10457287120637641  -0.10457287120637629
0.08031774888733623  6.925965299874136e-12  0.060495457551642484  -0.13477222200575525  0.13477222200575556
0.8668138140404024  0.6830330984261765  0.05907604422407246  0.16017994257700355  -0.16017994257700308
1.3115736684136423e-14  0.677177683955676  0.057716736751713155  -0.1799794562904451  0.1799794562904469
6.722586775100293e-13  6.747039534608489e-13  0.05659617825922714  0.193538814116655  -0.19353881411665538
