flipp_up  flipp_bot  mag  E_up  E_bot
2.7114260457445007e-7  0.03971626534701142  0.9957536270617818  -0.4957536384489069  0.495753587976543
7.388858170316388e-12  2.654027869422909e-7  0.9645292845545931  -0.4602845451256771  0.46028454343683795
1.7133705120746493e-14  1.5441191861269607e-14  0.9151713751634647  -0.37550231210865376  0.37550231261501144
0.08480542780709074  5.021921393990045e-8  0.8672516321435988  -0.24324829768110695  0.24324829767903364
1.7772897052902143e-5  0.12027478609870314  0.8371447904654632  -0.08324882760822999  0.08324882777185123
1.7050513512565989e-9  1.6961622864487065e-5  0.8305580581280168  0.07531382404408438  -0.0753138240349897
2.658866138279985e-14  2.6904031164583213e-14  0.8412766051335093  0.20354938163310055  -0.20354938163295777
0.1325011909418956  3.764342234094534e-12  0.8564272900209152  0.27998408345017417  -0.27998408345149706
0.00024061447325453807  0.21730038337089566  0.8646580981595309  0.29410695801467546  -0.2941069579396328
5.77354097248459e-12  0.00021741741209353014  0.862126723483625  0.247332850042148  -0.24733284996807012
1.1400630636933723e-15  5.68997172199864e-16  0.8530235512101527  0.15226692134987796  -0.15226692129302516
0.1614273329500952  5.860896317603555e-13  0.8451138158481568  0.03027120338624861  -0.03027120337581026
0.0015895430851714752  0.2938987679702454  0.8438493789833661  -0.09275883905404156  0.09275883907395
4.402682870833964e-12  0.0013423674683198806  0.8490434000119691  -0.191706239821957  0.19170623982262527
5.964129081966434e-16  5.903556142657662e-16  0.8559057378749284  -0.2472827133521201  0.2472827134127113
0.16400217825672372  2.2289605344851966e-12  0.8591152231327572  -0.2496264867314625  0.2496264867214652
0.006694123694141011  0.32534408875207216  0.8567181543714439  -0.199886953964093  0.19988695394683964
1.9761149667934446e-11  0.005266298632653412  0.851140901731225  -0.10970456114899839  0.10970456109447668
8.47241540048431e-18  7.289237828894188e-18  0.8469228111461465  0.0012977509187013228  -0.001297751294974486
0.14347829539787227  2.331677783056823e-12  0.8471414472123602  0.10962843574286435  -0.10962843629270062
0.02041384537010186  0.30730804073671136  0.8512517177861314  0.19283554780059545  -0.1928355481545701
2.439820373583425e-12  0.01497481317026437  0.855798000553675  0.23410853709930624  -0.23410854756491542
6.825212402646518e-19  6.804915979933401e-19  0.8572436433769901  0.22558587994604754  -0.22558589935536694
0.1099960611887659  1.3340391494134636e-13  0.8546603917208236  0.16978026705454896  -0.16978025654272172
0.04847487510421263  0.2532116633952296  0.85027566721702  0.07893294746357832  -0.07893290906770238
9.043675464102088e-14  0.03323569247022814  0.8475946856581802  -0.027573313134853762  0.02757333810648014
9.971371509912954e-17  9.971321528830073e-17  0.8486391700300694  -0.12728078428804868  0.1272805534668277
0.07469732231894494  6.559288174432705e-12  0.8524520139452707  -0.1993586800321012  0.1993587523379219
0.09382563020735309  0.18439110989877955  0.8559488746139162  -0.22890964408792172  0.22890965850771539
2.710082002428616e-13  0.06028101065795817  0.8563753421805818  -0.20999100806161888  0.20999115358180834
1.4858771492898133e-15  1.4858598158779855e-15  0.8534537625813388  -0.14676499263154247  0.14676500492351027
0.04542870899651468  2.857928483474867e-12  0.8495483358519174  -0.05261485560434028  0.05261493705628652
0.15261685228010058  0.11990873316390388  0.8477790033214788  0.05261523024735565  -0.0526152582831883
8.593782780132278e-13  0.09209869369220057  0.8495496010183534  0.1467642324794277  -0.14676437467128167
3.0078139757670406e-15  3.0085293220553334e-15  0.8534531262292958  0.2099918452915132  -0.20999183423392315
0.025628843838316127  1.656396696931015e-11  0.8563743278978924  0.22891098798109363  -0.22891072033285678
0.2130890359716674  0.07114171858245812  0.8559479613732894  0.19935937211093424  -0.19935947520898395
1.5626221524251761e-12  0.12102844999091272  0.8524522083259438  0.12728224635891677  -0.1272821221913088
6.381462123426534e-14  6.378849696994326e-14  0.8486382832172612  0.02757362348138834  -0.027573595805008573
0.015733516800899107  7.446500369088611e-11  0.8475941944944599  -0.07893370628012458  0.07893379742111299
0.25925499827236137  0.042059029718303845  0.8502756168235025  -0.16978151479347287  0.16978158454622821
5.105672718048822e-12  0.13883843194562623  0.8546599189347597  -0.2255876198432571  0.22558762087715178
9.759717395318724e-15  9.769149725037567e-15  0.8572433560827832  -0.23411022539742982  0.23411023673999898
0.01527888537022826  3.775022698925273e-11  0.8557982886183916  -0.19283667964243023  0.1928366726708137
0.2778358571359542  0.03267292534280265  0.8512516313560126  -0.1096283799439394  0.10962836157857944
1.2918614365303475e-11  0.1405333005618611  0.8471415084941735  -0.0012960737914307068  0.0012961229598025036
8.868291152006416e-17  8.852579209329434e-17  0.8469238486416117  0.109706857407676  -0.10970686820717912
0.02406695049470973  1.6641390188414813e-11  0.8511410341636296  0.19989063893406156  -0.19989063965238696
0.2643181014544303  0.042224148158546415  0.8567178496967857  0.2496311220614509  -0.2496311178022416
1.9866441885609703e-12  0.12651844688832725  0.8591160161159286  0.2472876499118309  -0.24728762725174516
6.545210778466307e-19  6.515943092059419e-19  0.8559069287423784  0.1917103256567369  -0.19171030731577732
0.04176604340668678  1.3116560242257483e-11  0.849043971000874  0.09276107504360262  -0.09276106773211933
0.22451098170911518  0.06991305437221662  0.8438498909224936  -0.03027084660711515  0.03027078643317566
2.753225412032687e-12  0.10194679346206414  0.8451135342333349  -0.15226787597007108  0.15226787653010648
6.700191639604396e-19  6.697009572117941e-19  0.8530224867862606  -0.2473350165118717  0.24733502392117349
0.06651455074171461  7.399413681207939e-12  0.8621262827947351  -0.2941086190212722  0.29410861901276625
0.17112382896843642  0.11318714053715262  0.8646574559648594  -0.2799853879669979  0.27998538554626484
7.038002816945092e-12  0.07401784339502851  0.8564270838653386  -0.2035506575442981  0.20355065756653787
1.0480494360826432e-14  1.0480387537046921e-14  0.8412796233716189  -0.07531708756459929  0.07531708935382125
0.09387238896798712  1.400915269126893e-11  0.8305602907218567  0.08324339478099457  -0.08324342074119784
0.11803188879570412  0.16547157855038672  0.8371443630048189  0.24324304655574222  -0.2432430465583037
1.1632860695944167e-11  0.04911473079737872  0.8672498378203111  0.3754988897963436  -0.37549891078989456
4.222265754534499e-15  4.221100721350469e-15  0.9151681728051297  0.46028432664926383  -0.46028440452944047
0.11732080930500227  1.2661496462245431e-11  0.9645284949902704  0.49574933270185084  -0.4957516599950081
0.0  0.0  0.9957543604118809  0.0  0.0
